Mon Oct 10 2022 10:49:28 GMT+0545 (Nepal Time)	 GET	 undefined 	 / 
Mon Oct 10 2022 14:52:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee 
Mon Oct 10 2022 14:52:00 GMT+0545 (Nepal Time)	 POST	 undefined 	 / 
Mon Oct 10 2022 14:55:07 GMT+0545 (Nepal Time)	 POST	 undefined 	 / 
Mon Oct 10 2022 14:55:07 GMT+0545 (Nepal Time)	 POST	 undefined 	 /api/employees 
Mon Oct 10 2022 14:55:07 GMT+0545 (Nepal Time)	 GET	 undefined 	 / 
Mon Oct 10 2022 14:57:24 GMT+0545 (Nepal Time)	 POST	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 POST	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 POST	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 POST	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 PUT	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 POST	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 PUT	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 DELETE	 undefined 	 /employee 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 DELETE	 undefined 	 /employee:1 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee:1 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee:1 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/:1 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/:1 
Mon Oct 10 2022 14:59:20 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/1 
Mon Oct 10 2022 15:05:32 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/1 
Mon Oct 10 2022 15:55:22 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 15:57:03 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:04:28 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:05:26 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:05:50 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:06:06 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:07:43 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:07:43 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:12:40 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:12:40 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:14:03 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:14:35 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:14:35 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:15:09 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:15:09 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:15:20 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:17:33 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:17:55 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:17:55 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Mon Oct 10 2022 16:44:13 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Mon Oct 10 2022 16:44:51 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Mon Oct 10 2022 16:44:51 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Mon Oct 10 2022 16:44:51 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Mon Oct 10 2022 16:44:51 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Mon Oct 10 2022 16:44:51 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:23:11 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:25:13 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:32:03 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:34:41 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:34:41 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:34:41 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:34:41 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:34:41 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:37:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:37:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:37:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:37:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:37:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:38:59 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Tue Oct 11 2022 09:40:17 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 09:42:37 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:43:30 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:52:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:53:50 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:54:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:55:46 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 09:56:11 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:56:11 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:56:11 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:56:11 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:58:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 09:58:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:00:05 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:00:05 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:00:34 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:00:34 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:01:43 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:03:00 GMT+0545 (Nepal Time)	 GET	 undefined 	 /employee/ 
Tue Oct 11 2022 10:45:16 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 10:47:37 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:47:37 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:47:37 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 10:51:14 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:51:14 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:51:14 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 10:54:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:54:43 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 10:56:23 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:09:04 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:43:21 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:43:21 GMT+0545 (Nepal Time)	 GET	 undefined 	 /logout 
Tue Oct 11 2022 11:47:46 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:47:46 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 11:48:39 GMT+0545 (Nepal Time)	 POST	 undefined 	 /refresh 
Tue Oct 11 2022 11:48:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:48:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /refresh 
Tue Oct 11 2022 11:48:39 GMT+0545 (Nepal Time)	 GET	 undefined 	 /logout 
Tue Oct 11 2022 12:34:26 GMT+0545 (Nepal Time)	 GET	 undefined 	 /logout 
Tue Oct 11 2022 12:34:26 GMT+0545 (Nepal Time)	 GET	 undefined 	 /auth 
Tue Oct 11 2022 12:34:26 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 12:36:38 GMT+0545 (Nepal Time)	 POST	 undefined 	 /auth 
Tue Oct 11 2022 12:36:38 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
Tue Oct 11 2022 12:37:25 GMT+0545 (Nepal Time)	 POST	 undefined 	 /register 
